,State,Year,Quarter,District_Pincode,Registered_User
4656,jharkhand,2020,3,832107,44659
4657,jharkhand,2020,3,825409,43832
4658,jharkhand,2019,1,834001,112703
4659,jharkhand,2019,1,826001,56790
4660,jharkhand,2019,1,827013,48155
4661,jharkhand,2019,1,831001,37652
4662,jharkhand,2019,1,825303,33318
4663,jharkhand,2019,1,834002,30520
4664,jharkhand,2019,1,832108,29975
4665,jharkhand,2019,1,834008,24357
4666,jharkhand,2019,1,825409,24233
4667,jharkhand,2019,1,834005,24142
4668,jharkhand,2019,2,834001,128715
4669,jharkhand,2019,2,826001,64230
4670,jharkhand,2019,2,827013,53157
4671,jharkhand,2019,2,831001,42814
4672,jharkhand,2019,2,825303,37882
4673,jharkhand,2019,2,834002,34707
4674,jharkhand,2019,2,832108,33258
4675,jharkhand,2019,2,834008,27603
4676,jharkhand,2019,2,825409,27261
4677,jharkhand,2019,2,834005,27249
4678,jharkhand,2019,4,834001,158095
4679,jharkhand,2019,4,826001,78310
4680,jharkhand,2019,4,827013,64768
4681,jharkhand,2019,4,831001,52005
4682,jharkhand,2019,4,825303,47530
4683,jharkhand,2019,4,834002,42526
4684,jharkhand,2019,4,832108,40181
4685,jharkhand,2019,4,815353,39881
4686,jharkhand,2019,4,834008,33864
4687,jharkhand,2019,4,834005,33595
4688,jharkhand,2019,3,834001,144151
4689,jharkhand,2019,3,826001,71185
4690,jharkhand,2019,3,827013,58368
4691,jharkhand,2019,3,831001,47767
4692,jharkhand,2019,3,825303,42673
4693,jharkhand,2019,3,834002,38891
4694,jharkhand,2019,3,832108,36551
4695,jharkhand,2019,3,815353,32458
4696,jharkhand,2019,3,834008,30854
4697,jharkhand,2019,3,834005,30404
4698,jharkhand,2021,1,834001,229343
4699,jharkhand,2021,1,826001,113312
4700,jharkhand,2021,1,827013,93171
4701,jharkhand,2021,1,815353,80609
4702,jharkhand,2021,1,831001,75214
4703,jharkhand,2021,1,825303,73360
4704,jharkhand,2021,1,834002,64001
4705,jharkhand,2021,1,832108,59500
4706,jharkhand,2021,1,832107,52876
4707,jharkhand,2021,1,825409,52059
4708,jharkhand,2021,2,834001,244918
4709,jharkhand,2021,2,826001,120936
4710,jharkhand,2021,2,827013,99483
4711,jharkhand,2021,2,815353,86679
4712,jharkhand,2021,2,831001,80242
4713,jharkhand,2021,2,825303,78418
4714,jharkhand,2021,2,834002,68322
4715,jharkhand,2021,2,832108,63618
4716,jharkhand,2021,2,832107,56542
4717,jharkhand,2021,2,825409,55831
4718,jharkhand,2021,4,834001,279897
4719,jharkhand,2021,4,826001,138132
4720,jharkhand,2021,4,827013,113698
4721,jharkhand,2021,4,815353,101090
4722,jharkhand,2021,4,831001,91432
4723,jharkhand,2021,4,825303,90123
4724,jharkhand,2021,4,834002,77941
4725,jharkhand,2021,4,832108,72950
4726,jharkhand,2021,4,832107,64891
4727,jharkhand,2021,4,825409,64659
4728,jharkhand,2021,3,834001,262227
4729,jharkhand,2021,3,826001,129475
4730,jharkhand,2021,3,827013,106574
4731,jharkhand,2021,3,815353,94024
4732,jharkhand,2021,3,831001,85789
4733,jharkhand,2021,3,825303,84208
4734,jharkhand,2021,3,834002,73117
4735,jharkhand,2021,3,832108,68282
4736,jharkhand,2021,3,832107,60699
4737,jharkhand,2021,3,825409,60264
4738,jharkhand,2018,1,834001,48548
4739,jharkhand,2018,1,826001,25207
4740,jharkhand,2018,1,827013,21680
4741,jharkhand,2018,1,831001,15661
4742,jharkhand,2018,1,825303,13476
4743,jharkhand,2018,1,834002,13270
4744,jharkhand,2018,1,832108,12041
4745,jharkhand,2018,1,834008,10546
4746,jharkhand,2018,1,825409,10069
4747,jharkhand,2018,1,834005,10018
4748,jharkhand,2018,2,834001,65047
4749,jharkhand,2018,2,826001,34164
4750,jharkhand,2018,2,827013,29476
4751,jharkhand,2018,2,831001,21281
4752,jharkhand,2018,2,825303,18569
4753,jharkhand,2018,2,834002,17708
4754,jharkhand,2018,2,832108,16695
4755,jharkhand,2018,2,834008,14151
4756,jharkhand,2018,2,825409,13519
4757,jharkhand,2018,2,834005,13446
4758,jharkhand,2018,4,834001,96208
4759,jharkhand,2018,4,826001,48832
4760,jharkhand,2018,4,827013,41506
4761,jharkhand,2018,4,831001,31957
4762,jharkhand,2018,4,825303,28344
4763,jharkhand,2018,4,834002,25949
4764,jharkhand,2018,4,832108,25666
4765,jharkhand,2018,4,834008,20840
4766,jharkhand,2018,4,825409,20532
4767,jharkhand,2018,4,834005,20264
4768,jharkhand,2018,3,834001,78932
4769,jharkhand,2018,3,826001,40717
4770,jharkhand,2018,3,827013,34760
4771,jharkhand,2018,3,831001,26182
4772,jharkhand,2018,3,825303,23130
4773,jharkhand,2018,3,834002,21287
4774,jharkhand,2018,3,832108,20744
4775,jharkhand,2018,3,834008,17266
4776,jharkhand,2018,3,825409,16594
4777,jharkhand,2018,3,834005,16556
4778,jharkhand,2022,1,834001,296441
4779,jharkhand,2022,1,826001,146243
4780,jharkhand,2022,1,827013,120585
4781,jharkhand,2022,1,815353,108014
4782,jharkhand,2022,1,831001,96699
4783,jharkhand,2022,1,825303,95743
4784,jharkhand,2022,1,834002,82470
4785,jharkhand,2022,1,832108,77368
4786,jharkhand,2022,1,825409,68925
4787,jharkhand,2022,1,832107,68755
4788,jharkhand,2022,2,834001,312393
4789,jharkhand,2022,2,826001,154052
4790,jharkhand,2022,2,827013,127298
4791,jharkhand,2022,2,815353,114546
4792,jharkhand,2022,2,831001,101772
4793,jharkhand,2022,2,825303,101120
4794,jharkhand,2022,2,834002,86847
4795,jharkhand,2022,2,832108,81602
4796,jharkhand,2022,2,825409,72941
4797,jharkhand,2022,2,832107,72439
4798,jharkhand,2022,4,834001,345775
4799,jharkhand,2022,4,826001,170390
4800,jharkhand,2022,4,827013,141023
4801,jharkhand,2022,4,815353,127685
4802,jharkhand,2022,4,825303,112498
4803,jharkhand,2022,4,831001,112288
4804,jharkhand,2022,4,834002,95925
4805,jharkhand,2022,4,832108,90318
4806,jharkhand,2022,4,825409,81101
4807,jharkhand,2022,4,832107,80065
4808,jharkhand,2022,3,834001,329046
4809,jharkhand,2022,3,826001,162195
4810,jharkhand,2022,3,827013,134187
4811,jharkhand,2022,3,815353,121429
4812,jharkhand,2022,3,831001,107039
4813,jharkhand,2022,3,825303,106810
4814,jharkhand,2022,3,834002,91392
4815,jharkhand,2022,3,832108,86036
4816,jharkhand,2022,3,825409,77097
4817,jharkhand,2022,3,832107,76283
4818,lakshadweep,2023,1,682555,2629
4819,lakshadweep,2023,1,682551,1697
4820,lakshadweep,2023,1,682557,833
4821,lakshadweep,2023,1,682552,703
4822,lakshadweep,2023,1,682556,638
4823,lakshadweep,2023,1,682559,427
4824,lakshadweep,2023,1,682554,298
4825,lakshadweep,2023,1,682558,42
4826,lakshadweep,2023,2,682555,2739
4827,lakshadweep,2023,2,682551,1775
4828,lakshadweep,2023,2,682557,867
4829,lakshadweep,2023,2,682552,740
4830,lakshadweep,2023,2,682556,663
4831,lakshadweep,2023,2,682559,446
4832,lakshadweep,2023,2,682554,312
4833,lakshadweep,2023,2,682558,43
4834,lakshadweep,2020,1,682555,1032
4835,lakshadweep,2020,1,682551,633
4836,lakshadweep,2020,1,682557,332
4837,lakshadweep,2020,1,682552,248
4838,lakshadweep,2020,1,682556,227
4839,lakshadweep,2020,1,682559,200
4840,lakshadweep,2020,1,682554,89
4841,lakshadweep,2020,1,682558,11
4842,lakshadweep,2020,2,682555,1178
4843,lakshadweep,2020,2,682551,744
4844,lakshadweep,2020,2,682557,376
4845,lakshadweep,2020,2,682552,274
4846,lakshadweep,2020,2,682556,271
4847,lakshadweep,2020,2,682559,207
4848,lakshadweep,2020,2,682554,121
